Index,period,org_code,type,attendances,breaches,admissions
11047,2018-08-01,RQW,1,8373,1544,2191
11048,2018-08-01,RCX,1,6051,1087,2211
11049,2018-08-01,RL4,1,10965,1170,2592
11051,2018-08-01,RWD,1,12383,3812,3711
11053,2018-08-01,RRK,1,29102,5983,10519
11055,2018-08-01,RKB,1,11456,2619,4067
11058,2018-08-01,RTG,1,15994,2482,5164
11060,2018-08-01,RWE,1,18073,4682,4543
11062,2018-08-01,RJE,1,15000,2005,5663
11065,2018-08-01,RBK,1,6074,1756,2020
11068,2018-08-01,RWG,1,7555,1928,2843
11070,2018-08-01,RGR,1,5691,755,1867
11072,2018-08-01,RWP,1,10358,3856,3093
11074,2018-08-01,RLQ,1,5004,1224,1327
11076,2018-08-01,REM,1,7719,1545,3552
11078,2018-08-01,RCF,1,4968,591,1388
11081,2018-08-01,RBS,1,3873,62,857
11082,2018-08-01,RFF,1,7630,214,2155
11083,2018-08-01,RXL,1,6559,3159,2344
11085,2018-08-01,RMC,1,8635,1109,2075
11087,2018-08-01,RAE,1,9826,1479,3440
11091,2018-08-01,RWY,1,12311,1089,2842
11092,2018-08-01,RLN,1,8043,1337,2835
11095,2018-08-01,RJR,1,6068,843,1800
11097,2018-08-01,RXP,1,10587,1521,3517
11099,2018-08-01,RP5,1,11268,1041,3294
11103,2018-08-01,RJN,1,3851,770,918
11105,2018-08-01,RXR,1,9107,3182,3129
11108,2018-08-01,RR7,1,7502,446,1774
11111,2018-08-01,RCD,1,4222,299,977
11113,2018-08-01,RWA,1,11090,1392,2848
11115,2018-08-01,RXN,1,6266,1617,2063
11117,2018-08-01,RR8,1,16021,2415,5039
11120,2018-08-01,R0A,1,19925,3369,6615
11124,2018-08-01,RBT,1,5528,965,2422
11126,2018-08-01,RXF,1,16852,2869,3894
11130,2018-08-01,RNL,1,7843,860,2063
11132,2018-08-01,RVW,1,3565,311,1462
11136,2018-08-01,RJL,1,11972,1554,2962
11137,2018-08-01,RTF,1,8938,345,4218
11141,2018-08-01,RW6,1,21419,3467,6201
11145,2018-08-01,RQ6,1,7576,2164,2568
11148,2018-08-01,RM3,1,8014,796,2678
11151,2018-08-01,RCU,1,3363,47,430
11152,2018-08-01,RHQ,1,9087,2109,2943
11156,2018-08-01,RTR,1,10832,702,2323
11158,2018-08-01,RE9,1,5007,246,1166
11160,2018-08-01,RVY,1,6538,1006,2321
11162,2018-08-01,RBN,1,9307,1827,4370
11163,2018-08-01,RWJ,1,7247,1601,2695
11165,2018-08-01,RMP,1,6807,569,1713
11167,2018-08-01,RTD,1,9328,607,2327
11170,2018-08-01,RFR,1,7842,977,1499
11172,2018-08-01,RTX,1,7679,1196,2028
11175,2018-08-01,RWW,1,6424,1360,2402
11178,2018-08-01,RBL,1,7527,1727,2522
11181,2018-08-01,RRF,1,6948,631,2496
11183,2018-08-01,RCB,1,10007,1244,3754
11185,2018-08-01,RTK,1,7880,1607,2248
11191,2018-08-01,RXH,1,13043,2827,3379
11194,2018-08-01,RXQ,1,6297,1586,3028
11197,2018-08-01,RN7,1,8538,1336,2527
11200,2018-08-01,RVV,1,14781,3715,4316
11202,2018-08-01,RXC,1,10799,1070,3264
11206,2018-08-01,RDU,1,19432,1930,6321
11207,2018-08-01,RN5,1,9285,1930,2504
11211,2018-08-01,R1F,1,4285,1087,882
11214,2018-08-01,RWF,1,12709,1287,4255
11216,2018-08-01,RPA,1,7566,2125,2038
11219,2018-08-01,RTH,1,10315,1608,3064
11222,2018-08-01,RHU,1,9921,2154,3392
11226,2018-08-01,RHW,1,8925,403,2882
11229,2018-08-01,RA2,1,5992,584,2231
11233,2018-08-01,RTP,1,7850,462,2511
11236,2018-08-01,RHM,1,8488,1787,3027
11239,2018-08-01,RYR,1,12361,1003,3714
11244,2018-08-01,RBD,1,4439,573,1497
11248,2018-08-01,RTE,1,12200,1188,3825
11249,2018-08-01,RN3,1,6603,776,2163
11251,2018-08-01,RVJ,1,7690,1633,3000
11252,2018-08-01,RBZ,1,4601,1084,1199
11256,2018-08-01,RD3,1,5921,761,1767
11258,2018-08-01,REF,1,7358,1294,2830
11260,2018-08-01,RH8,1,7532,914,1906
11262,2018-08-01,RD1,1,6242,1291,2564
11264,2018-08-01,RNZ,1,3945,593,1247
11269,2018-08-01,RBA,1,6457,736,2189
11271,2018-08-01,RDZ,1,6904,507,1966
11274,2018-08-01,RA9,1,6788,1352,2670
11276,2018-08-01,RA7,1,8788,1053,2805
11278,2018-08-01,RK9,1,8502,2469,2934
11281,2018-08-01,RA3,1,4417,324,1171
11284,2018-08-01,RA4,1,4373,63,1331
11285,2018-07-01,RF4,1,19303,4606,5004
11288,2018-07-01,R1H,1,28357,6294,7986
11294,2018-07-01,RQM,1,18560,1064,4130
11296,2018-07-01,RJ6,1,6420,2406,1710
11299,2018-07-01,RVR,1,12956,757,3374
11302,2018-07-01,RJ1,1,13847,2418,3500
11306,2018-07-01,RQX,1,10780,723,1676
11308,2018-07-01,RYJ,1,10174,2751,3331
11311,2018-07-01,RJZ,1,16777,4899,4499
11314,2018-07-01,RAX,1,9667,1037,2171
11316,2018-07-01,RJ2,1,13220,2210,4652
11318,2018-07-01,R1K,1,11922,3038,6098
11322,2018-07-01,RAP,1,8313,1988,2575
11325,2018-07-01,RAL,1,20481,2529,4530
11328,2018-07-01,RJ7,1,13749,1022,3882
11331,2018-07-01,RAS,1,5397,2320,2006
11337,2018-07-01,RRV,1,12143,1912,1972
11339,2018-07-01,RKE,1,9288,884,1469
11342,2018-07-01,RDD,1,13447,510,3469
11343,2018-07-01,RC1,1,6848,996,1941
11346,2018-07-01,RQ3,1,4847,193,1096
11347,2018-07-01,RGT,1,10396,1619,2992
11349,2018-07-01,RFS,1,6184,661,2177
11355,2018-07-01,RWH,1,9584,2159,2932
11357,2018-07-01,RDE,1,16199,1140,4391
11361,2018-07-01,RLT,1,7593,739,1419
11364,2018-07-01,RGP,1,6588,681,1482
11366,2018-07-01,RNQ,1,8214,1810,2489
11370,2018-07-01,RC9,1,9661,207,2559
11375,2018-07-01,RQ8,1,8860,1622,2286
11377,2018-07-01,RD8,1,7970,1414,1808
11379,2018-07-01,RM1,1,9935,2031,2872
11381,2018-07-01,RGN,1,13058,1305,3550
11383,2018-07-01,RNS,1,9287,869,2972
11388,2018-07-01,RX1,1,13195,4116,4045
11395,2018-07-01,RXK,1,14575,2993,3281
11398,2018-07-01,RK5,1,9392,511,2778
11400,2018-07-01,RXW,1,10176,3085,2468
11405,2018-07-01,RJC,1,6181,312,1771
11407,2018-07-01,RAJ,1,7737,673,2182
11410,2018-07-01,RNA,1,9565,2225,2277
11412,2018-07-01,RQW,1,9226,2398,2125
11413,2018-07-01,RCX,1,6063,686,2187
11414,2018-07-01,RL4,1,11844,1651,2808
11416,2018-07-01,RWD,1,13378,4130,3718
11418,2018-07-01,RRK,1,32209,6499,11332
11420,2018-07-01,RKB,1,12643,1868,4273
11423,2018-07-01,RTG,1,17591,2757,5302
11425,2018-07-01,RWE,1,18890,4861,4522
11427,2018-07-01,RJE,1,16622,3758,5855
11430,2018-07-01,RBK,1,6769,2014,2009
11433,2018-07-01,RWG,1,8578,2104,3103
11435,2018-07-01,RGR,1,6159,724,2010
11437,2018-07-01,RWP,1,11266,3995,3210
11439,2018-07-01,RLQ,1,5402,1537,1360
11441,2018-07-01,REM,1,8089,2109,3725
11443,2018-07-01,RCF,1,5277,509,1388
11446,2018-07-01,RBS,1,4915,172,993
11447,2018-07-01,RFF,1,8136,642,2064
11448,2018-07-01,RXL,1,7035,3644,2383
11450,2018-07-01,RMC,1,9365,1633,2179
11452,2018-07-01,RAE,1,11105,2049,3678
11456,2018-07-01,RWY,1,13453,1026,2938
11457,2018-07-01,RLN,1,8491,1452,2706
11460,2018-07-01,RJR,1,6524,1255,1766
11462,2018-07-01,RXP,1,11389,1900,3780
11464,2018-07-01,RP5,1,12467,1243,3265
11468,2018-07-01,RJN,1,4254,543,900
11470,2018-07-01,RXR,1,9710,2542,3090
11473,2018-07-01,RR7,1,8234,521,1681
11476,2018-07-01,RCD,1,4634,292,915
11478,2018-07-01,RWA,1,12087,2466,3011
11480,2018-07-01,RXN,1,6705,1810,2107
11482,2018-07-01,RR8,1,17889,3507,5345
11486,2018-07-01,R0A,1,22012,4669,6818
11489,2018-07-01,RBT,1,5842,1277,2255
11491,2018-07-01,RXF,1,18828,2731,3981
11495,2018-07-01,RNL,1,8658,1243,2089
11497,2018-07-01,RVW,1,3749,323,1578
11501,2018-07-01,RJL,1,12839,2058,3022
11502,2018-07-01,RTF,1,9290,433,4266
11506,2018-07-01,RW6,1,23887,4641,6282
11510,2018-07-01,RQ6,1,8187,2300,2458
11513,2018-07-01,RM3,1,8780,1014,2851
11516,2018-07-01,RCU,1,4822,71,617
11518,2018-07-01,RHQ,1,9530,1895,2916
11522,2018-07-01,RTR,1,11711,580,2427
11524,2018-07-01,RE9,1,5722,282,1318
11526,2018-07-01,RVY,1,7001,1456,2233
11528,2018-07-01,RBN,1,9988,2552,4470
11529,2018-07-01,RWJ,1,7884,1829,2738
11531,2018-07-01,RMP,1,7746,925,1859
11533,2018-07-01,RTD,1,10144,935,2446
11536,2018-07-01,RFR,1,8728,1186,1563
11538,2018-07-01,RTX,1,8283,1304,2025
11541,2018-07-01,RWW,1,6914,1126,2424
11544,2018-07-01,RBL,1,7954,1596,2504
11547,2018-07-01,RRF,1,7557,791,2551
11549,2018-07-01,RCB,1,10643,2169,3945
11551,2018-07-01,RTK,1,8428,2017,1952
11557,2018-07-01,RXH,1,13970,2220,3405
11560,2018-07-01,RXQ,1,6925,1625,3138
11563,2018-07-01,RN7,1,9511,1298,2757
11566,2018-07-01,RVV,1,15468,4133,4357
11568,2018-07-01,RXC,1,11039,902,3100
11572,2018-07-01,RDU,1,21043,1941,6519
11573,2018-07-01,RN5,1,10206,1769,2511
11577,2018-07-01,R1F,1,4542,980,884
11580,2018-07-01,RWF,1,13528,1156,4432
11582,2018-07-01,RPA,1,8054,2107,2258
11585,2018-07-01,RTH,1,12115,1682,3231
11588,2018-07-01,RHU,1,10527,2744,3330
11592,2018-07-01,RHW,1,9881,498,2958
11595,2018-07-01,RA2,1,6517,399,2255
11599,2018-07-01,RTP,1,8121,396,2474
11602,2018-07-01,RHM,1,9126,1188,3172
11605,2018-07-01,RYR,1,13017,774,3541
11610,2018-07-01,RBD,1,4347,400,1349
11614,2018-07-01,RTE,1,13482,1167,3844
11615,2018-07-01,RN3,1,7272,970,2318
11617,2018-07-01,RVJ,1,8086,1981,2993
11618,2018-07-01,RBZ,1,4479,681,1077
11622,2018-07-01,RD3,1,6213,776,1738
11624,2018-07-01,REF,1,7228,1537,2824
11626,2018-07-01,RH8,1,8183,1115,1904
11628,2018-07-01,RD1,1,6590,1339,2460
11630,2018-07-01,RNZ,1,4517,443,1211
11635,2018-07-01,RBA,1,6731,552,2135
11637,2018-07-01,RDZ,1,7165,352,1901
11640,2018-07-01,RA9,1,6998,797,2560
11642,2018-07-01,RA7,1,9895,1080,2910
11644,2018-07-01,RK9,1,9177,2044,2979
11647,2018-07-01,RA3,1,4609,454,1136
11650,2018-07-01,RA4,1,4925,63,1515
11651,2018-06-01,RF4,1,21187,4044,5048
11654,2018-06-01,R1H,1,26939,5008,7643
11660,2018-06-01,RQM,1,17999,1190,4099
11662,2018-06-01,RJ6,1,6234,2000,1741
11665,2018-06-01,RVR,1,12523,655,3283
11668,2018-06-01,RJ1,1,13570,2531,3390
11672,2018-06-01,RQX,1,10547,489,1550
11674,2018-06-01,RYJ,1,9773,2876,3222
11677,2018-06-01,RJZ,1,16105,3716,4454
11680,2018-06-01,RAX,1,9157,812,2190
11682,2018-06-01,RJ2,1,12925,2227,4514
11684,2018-06-01,R1K,1,11606,2796,5727
11688,2018-06-01,RAP,1,8214,1453,2620
11691,2018-06-01,RAL,1,19472,1791,4478
11694,2018-06-01,RJ7,1,13225,946,3823
11697,2018-06-01,RAS,1,5313,2177,1996
11703,2018-06-01,RRV,1,11577,1963,1819
11705,2018-06-01,RKE,1,8699,815,1428
11708,2018-06-01,RDD,1,12776,511,3193
11709,2018-06-01,RC1,1,6574,682,1882
11712,2018-06-01,RQ3,1,4981,250,1071
11713,2018-06-01,RJF,1,5842,773,1790
11715,2018-06-01,RGT,1,10166,1714,3239
11717,2018-06-01,RFS,1,5847,410,1936
11720,2018-06-01,RDE,1,8252,370,2365
11723,2018-06-01,RTG,1,11300,1694,3263
11727,2018-06-01,RWH,1,9293,1794,2859
11731,2018-06-01,RLT,1,7262,612,1380
11733,2018-06-01,RR1,1,20385,4038,6609
11736,2018-06-01,RGQ,1,7304,792,1894
11738,2018-06-01,RGP,1,5915,399,1403
11740,2018-06-01,RNQ,1,7795,1301,2605
11744,2018-06-01,RC9,1,9173,179,2590
11749,2018-06-01,RQ8,1,8456,1082,2101
11751,2018-06-01,RD8,1,7415,1004,1811
11753,2018-06-01,RM1,1,9223,2072,2781
11755,2018-06-01,RGN,1,12283,1425,3459
11757,2018-06-01,RNS,1,8530,659,2616
11762,2018-06-01,RX1,1,12583,2881,3774
11769,2018-06-01,RXK,1,13812,3391,3120
11772,2018-06-01,RK5,1,8750,318,2589
11774,2018-06-01,RXW,1,9459,2909,2364
11779,2018-06-01,RJC,1,6017,272,1791
11781,2018-06-01,RAJ,1,7366,446,2099
11784,2018-06-01,RNA,1,8944,1908,2161
11786,2018-06-01,RQW,1,8882,1960,2131
11787,2018-06-01,RCX,1,5707,461,2123
11788,2018-06-01,RL4,1,11548,1669,2646
11790,2018-06-01,RWD,1,12683,3491,3551
11792,2018-06-01,RRK,1,10035,1488,3942
11793,2018-06-01,RKB,1,12368,2157,4175
11796,2018-06-01,RWE,1,18353,3613,4346
11798,2018-06-01,RJE,1,16045,3904,5753
11801,2018-06-01,RBK,1,6654,1627,2007
11804,2018-06-01,RWG,1,8316,1758,2947
11806,2018-06-01,RGR,1,5777,377,1935
11808,2018-06-01,RWP,1,10488,3453,2990
11810,2018-06-01,RLQ,1,5061,1280,1256
11812,2018-06-01,REM,1,7683,1894,3399
11814,2018-06-01,RCF,1,4889,390,1383
11817,2018-06-01,RBS,1,5046,223,956
11818,2018-06-01,RFF,1,7901,362,2042
11819,2018-06-01,RXL,1,6439,2449,2354
11821,2018-06-01,RMC,1,9057,1400,2143
11823,2018-06-01,RAE,1,10614,1760,3664
11827,2018-06-01,RWY,1,12882,673,2777
11828,2018-06-01,RLN,1,8300,1262,2736
11831,2018-06-01,RJR,1,6202,1106,1694
11833,2018-06-01,RXP,1,11067,1857,3523
11835,2018-06-01,RP5,1,11565,765,3006
11839,2018-06-01,RJN,1,3983,179,902
11841,2018-06-01,RXR,1,9561,2315,3209
11844,2018-06-01,RR7,1,7703,353,1646
11846,2018-06-01,RCD,1,4381,257,887
11848,2018-06-01,RWA,1,11437,1794,2985
11850,2018-06-01,RXN,1,6252,1703,2001
11852,2018-06-01,RR8,1,16795,2044,5068
11856,2018-06-01,R0A,1,21200,3559,6532
11859,2018-06-01,RBT,1,5820,1458,2203
11861,2018-06-01,RXF,1,18118,2286,4000
11865,2018-06-01,RNL,1,8215,861,2006
11867,2018-06-01,RVW,1,3492,266,1404
11871,2018-06-01,RJL,1,12238,1461,2791
11872,2018-06-01,RTF,1,8636,361,3938
11876,2018-06-01,RW6,1,22822,3067,6041
11880,2018-06-01,RQ6,1,7737,2448,2390
11883,2018-06-01,RM3,1,8489,822,2480
11886,2018-06-01,RCU,1,4890,82,551
11888,2018-06-01,RHQ,1,9091,1911,2751
11892,2018-06-01,RTR,1,11011,427,2306
11894,2018-06-01,RE9,1,5310,198,1147
11896,2018-06-01,RVY,1,6782,864,2272
11898,2018-06-01,RBN,1,9674,2062,4515
11899,2018-06-01,RWJ,1,7553,1307,2812
11901,2018-06-01,RMP,1,7195,824,1847
11903,2018-06-01,RTD,1,9757,751,2252
11906,2018-06-01,RFR,1,8407,665,1491
11908,2018-06-01,RTX,1,7999,966,2041
11911,2018-06-01,RWW,1,6929,1032,2337
11914,2018-06-01,RBL,1,7802,1810,2355
11917,2018-06-01,RRF,1,7374,415,2635
11919,2018-06-01,RCB,1,9697,1653,3646
11921,2018-06-01,RTK,1,8335,1493,2099
11927,2018-06-01,RXH,1,13343,2042,3370
11930,2018-06-01,RXQ,1,6450,1086,2908
11933,2018-06-01,RN7,1,9069,989,2669
11936,2018-06-01,RVV,1,13970,3144,4182
11938,2018-06-01,RXC,1,10348,459,3131
11942,2018-06-01,RDU,1,20796,2093,6511
11943,2018-06-01,RN5,1,9759,1545,2291
11947,2018-06-01,R1F,1,4151,965,874
11950,2018-06-01,RWF,1,13013,945,4043
11952,2018-06-01,RPA,1,7798,2011,2192
11955,2018-06-01,RTH,1,11429,1189,3141
11958,2018-06-01,RHU,1,9960,2335,3363
11962,2018-06-01,RHW,1,9313,378,2865
11965,2018-06-01,RA2,1,6344,225,2197
11969,2018-06-01,RTP,1,8044,254,2464
11972,2018-06-01,RHM,1,8656,820,3087
11975,2018-06-01,RYR,1,12284,565,3651
11980,2018-06-01,RBD,1,4201,308,1295
11984,2018-06-01,RTE,1,12532,836,3703
11985,2018-06-01,RN3,1,6867,923,2165
11987,2018-06-01,RVJ,1,7747,988,2513
11988,2018-06-01,RBZ,1,4108,795,1071
11992,2018-06-01,RD3,1,5944,1002,1695
11994,2018-06-01,REF,1,6621,1224,2663
11996,2018-06-01,RH8,1,7590,778,1865
11998,2018-06-01,RD1,1,6366,1038,2350
12000,2018-06-01,RNZ,1,4273,373,1189
12005,2018-06-01,RBA,1,6401,464,2074
12007,2018-06-01,RDZ,1,6770,308,1814
12010,2018-06-01,RA9,1,6599,926,2479
12012,2018-06-01,RA7,1,9385,764,2818
12014,2018-06-01,RK9,1,8672,1276,2983
12018,2018-06-01,RA3,1,4297,234,1035
12021,2018-06-01,RA4,1,4624,68,1341
12022,2018-05-01,RF4,1,21582,3940,5258
12025,2018-05-01,R1H,1,28102,5196,8134
12031,2018-05-01,RQM,1,18745,1130,4013
12033,2018-05-01,RJ6,1,6742,2018,1852
12036,2018-05-01,RVR,1,13029,954,3396
12039,2018-05-01,RJ1,1,13813,2462,3436
12043,2018-05-01,RQX,1,10988,586,1670
12045,2018-05-01,RYJ,1,10149,3155,3294
12048,2018-05-01,RJZ,1,16701,4528,4552
12051,2018-05-01,RAX,1,9578,878,2274
12053,2018-05-01,RJ2,1,13259,2125,4561
12055,2018-05-01,R1K,1,12031,3398,5963
12059,2018-05-01,RAP,1,8486,2058,2647
12062,2018-05-01,RAL,1,20604,2507,4459
12065,2018-05-01,RJ7,1,13625,1011,4007
12068,2018-05-01,RAS,1,5472,2616,1895
12074,2018-05-01,RRV,1,12138,1665,2008
12076,2018-05-01,RKE,1,9229,1073,1466
12079,2018-05-01,RDD,1,13381,1654,3307
12080,2018-05-01,RC1,1,6891,582,2034
12083,2018-05-01,RQ3,1,5154,251,1104
12084,2018-05-01,RJF,1,5897,518,1842
12086,2018-05-01,RGT,1,10313,1565,2808
12088,2018-05-01,RFS,1,5871,286,1922
12091,2018-05-01,RDE,1,8812,339,2574
12094,2018-05-01,RTG,1,11898,2040,3537
12098,2018-05-01,RWH,1,9423,1450,3077
12102,2018-05-01,RLT,1,7359,543,1356
12104,2018-05-01,RR1,1,21213,3870,7052
12107,2018-05-01,RGQ,1,7443,717,1990
12109,2018-05-01,RGP,1,5942,473,1500
12111,2018-05-01,RNQ,1,7701,931,2666
12115,2018-05-01,RC9,1,9241,199,2646
12120,2018-05-01,RQ8,1,8952,1230,2165
12122,2018-05-01,RD8,1,7465,689,1869
12124,2018-05-01,RM1,1,9771,1654,2941
12126,2018-05-01,RGN,1,12954,2096,3712
12128,2018-05-01,RNS,1,8997,1510,2612
12133,2018-05-01,RX1,1,13144,3313,3940
12140,2018-05-01,RXK,1,14389,3716,3268
12143,2018-05-01,RK5,1,9056,533,2681
12145,2018-05-01,RXW,1,9939,3325,2448
12150,2018-05-01,RJC,1,5984,372,1878
12152,2018-05-01,RAJ,1,7908,440,2150
12155,2018-05-01,RNA,1,9113,2141,2115
12157,2018-05-01,RQW,1,8829,2139,2050
12158,2018-05-01,RCX,1,5963,1036,2171
12159,2018-05-01,RL4,1,11639,1133,2601
12161,2018-05-01,RWD,1,12827,3573,3803
12163,2018-05-01,RRK,1,10573,1637,4044
12164,2018-05-01,RKB,1,12362,1847,4364
12167,2018-05-01,RWE,1,18988,2436,4736
12169,2018-05-01,RJE,1,16732,3676,5534
12172,2018-05-01,RBK,1,6688,1423,2010
12175,2018-05-01,RWG,1,8516,1723,3042
12177,2018-05-01,RGR,1,5973,408,2093
12179,2018-05-01,RWP,1,10780,3658,3112
12181,2018-05-01,RLQ,1,5258,1275,1270
12183,2018-05-01,REM,1,7904,2151,3564
12185,2018-05-01,RCF,1,5356,442,1239
12188,2018-05-01,RBS,1,5489,273,1049
12189,2018-05-01,RFF,1,8390,585,2144
12190,2018-05-01,RXL,1,7050,3184,2498
12192,2018-05-01,RMC,1,9888,1811,2291
12194,2018-05-01,RAE,1,10983,1630,3746
12198,2018-05-01,RWY,1,13433,909,3172
12199,2018-05-01,RLN,1,8431,1342,2854
12202,2018-05-01,RJR,1,6534,1496,1752
12204,2018-05-01,RXP,1,11536,1212,3581
12206,2018-05-01,RP5,1,12085,829,3184
12210,2018-05-01,RJN,1,4249,575,967
12212,2018-05-01,RXR,1,9737,2443,3258
12215,2018-05-01,RR7,1,8155,676,1768
12217,2018-05-01,RCD,1,4621,246,982
12219,2018-05-01,RWA,1,12020,2149,3241
12221,2018-05-01,RXN,1,6428,2028,2151
12223,2018-05-01,RR8,1,17750,2129,5391
12227,2018-05-01,R0A,1,22478,4673,6860
12230,2018-05-01,RBT,1,5727,1175,2192
12232,2018-05-01,RXF,1,18685,1728,4276
12236,2018-05-01,RNL,1,8364,592,2075
12238,2018-05-01,RVW,1,3806,343,1576
12242,2018-05-01,RJL,1,12324,1447,2880
12243,2018-05-01,RTF,1,8967,254,4006
12247,2018-05-01,RW6,1,23541,3298,6801
12251,2018-05-01,RQ6,1,8323,2355,2663
12254,2018-05-01,RM3,1,8843,895,2773
12257,2018-05-01,RCU,1,5072,89,584
12259,2018-05-01,RHQ,1,9527,2091,2974
12263,2018-05-01,RTR,1,11631,300,2502
12265,2018-05-01,RE9,1,5769,300,1292
12267,2018-05-01,RVY,1,7058,1162,2281
12269,2018-05-01,RBN,1,10066,2834,4510
12270,2018-05-01,RWJ,1,7626,957,2865
12272,2018-05-01,RMP,1,7497,622,1928
12274,2018-05-01,RTD,1,10564,796,2487
12277,2018-05-01,RFR,1,8862,901,1553
12279,2018-05-01,RTX,1,8469,915,2198
12282,2018-05-01,RWW,1,6912,1054,2343
12285,2018-05-01,RBL,1,8087,1871,2469
12288,2018-05-01,RRF,1,7439,467,2693
12290,2018-05-01,RCB,1,10266,1721,3890
12292,2018-05-01,RTK,1,8705,1122,2172
12298,2018-05-01,RXH,1,13461,2198,3460
12301,2018-05-01,RXQ,1,6897,1382,2913
12304,2018-05-01,RN7,1,9470,1213,2911
12307,2018-05-01,RVV,1,14627,3588,4445
12309,2018-05-01,RXC,1,10754,795,3204
12313,2018-05-01,RDU,1,21112,2532,6642
12314,2018-05-01,RN5,1,10053,1549,2476
12318,2018-05-01,R1F,1,4269,529,955
12321,2018-05-01,RWF,1,13537,1256,4331
12323,2018-05-01,RPA,1,8399,2143,2373
12326,2018-05-01,RTH,1,11890,1580,3268
12329,2018-05-01,RHU,1,10312,2350,3386
12333,2018-05-01,RHW,1,9346,426,3029
12336,2018-05-01,RA2,1,6547,487,2398
12341,2018-05-01,RTP,1,8252,188,2512
12344,2018-05-01,RHM,1,9063,1642,3163
12347,2018-05-01,RYR,1,12542,483,3706
12352,2018-05-01,RBD,1,4159,230,1361
12356,2018-05-01,RTE,1,12961,1091,3890
12357,2018-05-01,RN3,1,7039,680,2258
12359,2018-05-01,RVJ,1,7998,883,2635
12360,2018-05-01,RBZ,1,4046,613,1097
12364,2018-05-01,RD3,1,6053,972,1810
12366,2018-05-01,REF,1,6660,596,2827
12368,2018-05-01,RH8,1,8100,1091,2014
12370,2018-05-01,RD1,1,6311,929,2413
12372,2018-05-01,RNZ,1,4334,402,1215
12377,2018-05-01,RBA,1,6620,641,2176
12379,2018-05-01,RDZ,1,7019,561,1830
12382,2018-05-01,RA9,1,6434,1294,2522
12384,2018-05-01,RA7,1,9933,1020,2993
12386,2018-05-01,RK9,1,9024,1928,3075
12390,2018-05-01,RA3,1,4390,348,1090
12393,2018-05-01,RA4,1,4840,59,1471
12394,2018-04-01,RF4,1,20369,4970,4943
12397,2018-04-01,R1H,1,26727,5508,7480
12403,2018-04-01,RQM,1,17309,1204,3689
12405,2018-04-01,RJ6,1,6607,1920,1821
12408,2018-04-01,RVR,1,12017,945,3253
12411,2018-04-01,RJ1,1,12877,2253,3202
12415,2018-04-01,RQX,1,10520,597,1607
12417,2018-04-01,RYJ,1,9645,3431,3053
12420,2018-04-01,RJZ,1,15414,4530,4212
12423,2018-04-01,RAX,1,8854,1103,2160
12425,2018-04-01,RJ2,1,12477,2690,4457
12427,2018-04-01,R1K,1,11537,3087,5620
12431,2018-04-01,RAP,1,8138,2220,2416
12434,2018-04-01,RAL,1,18962,2697,4073
12437,2018-04-01,RJ7,1,12626,1627,3767
12440,2018-04-01,RAS,1,5287,2511,1878
12446,2018-04-01,RRV,1,11202,1845,1909
12448,2018-04-01,RKE,1,8646,1183,1403
12451,2018-04-01,RDD,1,12239,1504,3071
12452,2018-04-01,RC1,1,6419,545,1965
12455,2018-04-01,RQ3,1,4607,182,1014
12456,2018-04-01,RJF,1,5453,499,1790
12458,2018-04-01,RGT,1,9315,1303,2999
12460,2018-04-01,RFS,1,5433,297,1883
12463,2018-04-01,RDE,1,7942,523,2398
12466,2018-04-01,RTG,1,10905,1903,3290
12470,2018-04-01,RWH,1,8900,1868,2798
12474,2018-04-01,RLT,1,6857,1182,1067
12476,2018-04-01,RR1,1,19105,4073,6497
12479,2018-04-01,RGQ,1,6901,919,1841
12481,2018-04-01,RGP,1,5362,816,1387
12483,2018-04-01,RNQ,1,7222,1312,2541
12487,2018-04-01,RC9,1,8148,167,2656
12492,2018-04-01,RQ8,1,8280,1266,2113
12494,2018-04-01,RD8,1,7244,474,1573
12496,2018-04-01,RM1,1,8668,1912,2820
12498,2018-04-01,RGN,1,11573,2179,3494
12500,2018-04-01,RNS,1,7991,1114,2520
12504,2018-04-01,RX1,1,11825,3407,3970
12511,2018-04-01,RXK,1,12994,2730,3231
12514,2018-04-01,RK5,1,8188,898,2599
12516,2018-04-01,RXW,1,8704,2639,2291
12521,2018-04-01,RJC,1,5463,585,1717
12523,2018-04-01,RAJ,1,7003,830,2510
12526,2018-04-01,RNA,1,8259,1892,1935
12528,2018-04-01,RQW,1,8193,2157,1768
12529,2018-04-01,RCX,1,5351,1001,2140
12530,2018-04-01,RL4,1,10709,1704,2544
12532,2018-04-01,RWD,1,12165,3948,3503
12534,2018-04-01,RRK,1,9831,1759,3842
12535,2018-04-01,RKB,1,11581,2853,4007
12538,2018-04-01,RWE,1,17840,4615,4226
12540,2018-04-01,RJE,1,14076,3933,5035
12543,2018-04-01,RBK,1,6193,1640,1947
12546,2018-04-01,RWG,1,7787,1404,2753
12548,2018-04-01,RGR,1,5596,896,2113
12550,2018-04-01,RWP,1,10121,3810,2963
12552,2018-04-01,RLQ,1,4802,957,1298
12554,2018-04-01,REM,1,7240,2116,3253
12556,2018-04-01,RCF,1,4681,420,1105
12559,2018-04-01,RBS,1,4938,234,1048
12561,2018-04-01,RFF,1,7656,745,2071
12562,2018-04-01,RXL,1,6192,2715,2282
12564,2018-04-01,RMC,1,8813,1690,2234
